public_id,caption_gt,category,caption_pred
1578207293,A young woman wiping her tears away with a tissue,misc, how to get rid of a cold in winter
1297788785,Woman on winter vacation riding down hill on sled smiling at camera,outdoors, person playing in the snow
1654652111,Couple standing beside shelf in shop carrying orange cushions,indoors, a man and woman shop for handbags in a store.
1766903781,Father and sons putting kite together near lake,outdoors, a group of people sitting on the grass looking at a map
1878692816,High school student copying a classmate s homework in the classroom,indoors, men in suits sitting at a table
216581957,View of snowy mountain range and blue sky,outdoors, view from the top of the mountain
1852961912,Close up of children sitting on climbing rods and making soap bubbles,outdoors, kids blowing bubbles on the fairground ride at calgary stampede
1570354679,Bouquets at Binh Tay Market Ho Chi Minh City Saigon Vietnam,outdoors, a basket of flowers for valentine's day
1839588641,Three quarter length portrait of a joyous senior couple outdoors with the man on push scooter smiling at each other,outdoors, a senior man and woman walk down a path in a park on a sunny day.
1843607027,Close up shot of hands exchanging one hundred dollar bills isolated on black background,office, man handing over money to another person
1895443046,Worker guiding crane lifting cargo container at commercial dock,office, a worker signals a container being lifted by a crane at the port of los angeles.
1587849818,Medieval church San Nicolo San Piero in Campo Island of Elba Tuscany Italy,outdoors, the building where the bed & breakfast is located
1278037145,Family winter beach holiday with parents swinging daughter between them as they walk along sand,outdoors, family running on the beach
1864640705,Vertical portrait of a woman on a sofa working on a laptop smiles at the camera,electronics, woman sitting on a couch with a laptop
1297789835,Smiling couple taking selfie with cell phone on walk in autumn park,electronics, a man and a woman taking a picture of themselves with a camera.
1570552811,Riverside near Alter do Chao Rio Tapajos Amazon River Brazil,outdoors, a boat on the water.
1865943779,Mid length shot of a mature woman in red jacket standing on the deck of the sailing boat below sail,outdoors, a woman in a red coat stands in the middle of a snowy field.
1864651037,Little girl standing and holding up a painting of a house with her family standing in the background,misc, a young girl holds up a painting of a house.
1587998798,A young boy on a scooter,misc, a boy on a scooter
1852963982,A smiling waiter preparing coffee in a coffee shop,indoors, a barista prepares a cup of coffee.
1571688776,View to the Asian part of Istanbul and the illuminated Bosphorus Bridge Turkey,outdoors, a view of the bosphorus bridge from istanbul.
1277235731,Man holding solar panel against clear blue sky,outdoors, a man holding a solar panel against a blue sky.
216586088,Young wheat crop growing in green farm field,outdoors, a green field with a single tree in the middle of it.
1578927203,A senior couple smiling at each other,misc, this is an image of a senior couple embracing and looking at each other. the woman is
1859353397,A wide shot of happy teacher and students studying biology and planting vegetables in a classroom,misc, a group of people standing around a table in a room description automatically generated
1571337401,Little village at Traenfjorden Helgeland Nordland Norway,outdoors, geographical feature category in the world
1869908210,Overhead shot of two groups of businesspeople holding a large jigsaw piece coming together to merge with one group smiling at the camera,office, business people brainstorming in a meeting room
1670340671,Bride and groom hugging at wedding as guests throw confetti,misc, the wedding of cecilia & ricardo by establish production 010
1571353220,View to Ardez Lower Engadine Grisons Switzerland,misc, a view of the village
1586729939,Senior Couple Enjoying Fishing Trip By Lake Together,outdoors, person sits in the back of her vehicle.
1590179330,Maori Canoe Waitangi Bay of Islands North Island New Zealand,outdoors, image of: how to build a porch swing with porch swing plans
1587642941,Summer Residence of Napoleon Bonaparte in Elba Tuscany Italy,outdoors, the building where the hotel is located
1571338169,Old town of Trondheim Sor Trondelag Trondelag Norway,outdoors," the streets of bergen, norway"
1586681303,cutout Of Male Executive With Folded Arms,office, a business man isolated on a white background
1578922271,A young woman holding a bunch of daffodils,outdoors, woman standing in a field of daffodils
1571676467,Broken Solar Power Photovoltaic Panels Repperndorf Bavaria Germany,office, the crack in the water's surface.
1859339795,A vertical shot of a happy senior woman sitting under a tree and smiling at camera while reading a book in an autumn park,outdoors, woman sitting under a tree reading a book
1665809786,Woman wearing high heels next to toast with jam on rug,indoors, a close up of a woman's feet standing on a shaggy white carpet.
1665809573,Woman eating chips on sofa,indoors, a young woman eating a bowl of cereal.
1590073427,A young man applying deodorant,stocky_setting, a close up of a man shaving his neck with a razor.
1766903859,Doctor talking to mother and ill son in hospital,medical, a young boy lies in a hospital bed while a doctor talks to him.
1878682946,Front view portrait of a smiling young man leaning against a red motorbike on the driveway,misc, person sitting on a red vespa px scooter
1297798694,Couple with salesman looking at new car in showroom,indoors, how to choose the best tires for your car
1297776590,Loving senior couple hugging outdoors with focus on hands,outdoors, an elderly man rests his head on his wife's shoulder.
1590359207,Young girl jumping in air with balloons,outdoors, white balloons in the sky
1588017254,Tree in grassy meadow Bavaria Germany,outdoors, a single tree on a hill
1587132776,Teenage girl in yoga pose on paddle board Lake Starnberg Bavaria Germany Europe,outdoors, woman sitting on a sup board in the middle of the ocean
1852924400,Young female mechanic leaning against the open hood of a broken down car and looking down at diagnostic equipment and scratching her head in her garage,indoors, how to get your car ready for a road trip
1855916000,Store assistants are standing in a computer store while customers are browsing through the products,electronics, a man stands in front of a table with a woman in the background.
1865986901,Vertical shot of a seated couple with their daughter having grilled food on a camping trip smile at the camera on a sunny day,food, a family gathers around a fire on the banks of a river.
1570154768,Helmeted Guinea fowl at Tsavo East National Park Kenya Africa,outdoors, a male guinea fowl forages for food in a field.
1587030803,View of a man leaning on a car talking on his cell phone with a construction site in the background,office, a man standing next to a car on a construction site
1572535175,A young woman sitting by a pool,outdoors, woman sitting on the edge of a swimming pool
1590361829,Close up of assorted Euro banknotes,misc, how to make money as a stay at home mom
1587144365,Portrait of two young women embracing in a park,outdoors, a mother and daughter smile for the camera.
1860761597,A horizontal side view of a surveyor looking through a theodolite at a construction site,outdoors, a man using a surveying tool on a construction site.
1277235632,Portrait of smiling business team in office at camera,office, image of a group of people
1722078368,Brother and sister dancing together at home,electronics, a mother and her child playing in the kitchen.
1869314750,Medium shot of a boy standing in an autumn park with his father,outdoors, a father and son walking through the woods.
1587646382,Combine in a wheat field,office, close up of a bale of hay being loaded onto a trailer.
1844190503,Horizontal shot of a young girl holding decorated Easter egg in a green field with a smile on her face,misc, person in a field of yellow flowers holding an easter egg
1567864808,Bricklayer working at construction site,outdoors, person working on a brick wall
1839581477,Portrait of a joyous mother and daughter playing in sand with bucket and spade on beach,outdoors, woman and child sitting on the beach
1710181361,Portrait of a woman Close up,outdoors, person is the new face of person.
1859334752,A portrait shot of a senior woman with gray hair writing a test with teacher helping a senior student in background,indoors, a group of people sitting at a table.
1590338072,View to the boat harbor of Diessen with Marienmuenster in background Ammersee Bavaria Germany,outdoors, a view across the water of the marina with sailboats and trees in the background.
1590056546,Little girl asleep on the floor next to her birthday presents,misc, little girl in a wedding dress lying on the floor with gifts
1844194508,Natural sky with clouds scene of sunset or sunrise,outdoors, the sky at sunset iphone wallpaper
1571664314,A woman having fun in a waterpark,outdoors, woman in a swimming pool with an inflatable beach ball
1297750334,Mature businessman standing by plane straightening tie,office, a man in a suit fixing his tie
1840555169,Businessman and workers among large bags of recycled plastic pellets in warehouse and a worker driving a forklift through the bags,office," workers inspect bales of aluminium at a steel factory in shenyang, liaoning province"
1576741751,A young woman running in the desert,misc, woman running on the sand dunes in white sands national monument
1590102662,Couple sitting on the side of a wooden jetty by the sea holding hands,outdoors, a man and a woman sitting on a dock looking out at the water.
1570357133,Bracing of a tree at Ta Prohm temple at Angkor Siem Reap Cambodia,outdoors, a photo of a large tree with a tower in the background
1571686586,Ruins of Hammerhus Bornholm Island Denmark,outdoors, a stone wall with a tree in the background
1878688604,Man With prosthetic Leg Running Along the Beach,misc, man running on the beach
1570573508,Igapo forest Riverside of Rio Jutai Brazil,outdoors, a view of the amazon river in peru.
1587030206,View of construction worker through large pipe hole,outdoors, person looks through a magnifying glass.
1587989924,Scientist examining substance in Petri dish,indoors, scientists working in a lab
1590160778,Dirt road next to Dischma Brook view out of Dischma Valley Davos Graubuenden Grisons Switzerland,outdoors, a small dirt road leading through a valley with snow capped mountains in the distance.
1766919183,Teenagers in boat on lake,outdoors, a group of people in a canoe on the water.
1578942629,A woman wearing boxing gloves on a beach,misc, person with a pair of boxing gloves
1868723351,A medium shot of a happy man on bicycle looking at wildflowers in a field with his wife in background,outdoors, a man and a woman cycling through a flower meadow
1590213614,Woman receiving spa facial treatment,indoors, person works on a client's face.
1590178133,Santa Claus decoration on building facade Auckland New Zealand,outdoors, the statue of film character
1570230875,View from mountain restaurant Grisons Switzerland,outdoors, the view from the top of the mountain
1297787678,Studio cutout of yellow sunflower on white background,misc, a single sunflower isolated on a white background
1869041678,Profile of a male shop assistant in white gloves standing in front of a shelf display in glamorous boutique and cleaning designer handbag with a feather duster,office, a woman shops for handbags at a store in los angeles.
1586683922,Senior Man Asleep In Vegetable Garden Whilst Wife Works,misc, people working in a garden
1587842954,Studio shot of money falling on businesswoman,office, woman throwing money in the air
1857285944,Senior couple standing in the middle of an electronics appliances store while shopping for a new computer,indoors, a man and a woman standing in front of a cash register smile at each other.
1571353160,White Stork Ciconia ciconia in nest,misc, white storks in a nest
1852924394,Young female mechanic standing in her garage with her hands in her pockets and a smile on her face,indoors, person stands in front of a car with the hood open.
1813180598,Two female teenagers in the trial room with one of them trying out an outfit,misc, person shows off some of the clothing she's been donating.
1297789817,Combine harvester emptying harvested wheat grain into tractor trailer,outdoors, a photo of a combine harvester in a wheat field.
1846059800,A woman sitting among plants and smiling at the camera in a forest,outdoors, a woman jumping in the air in the woods.
217368548,Detail view of a flag marking a hole in a golf course,outdoors, golf course on a foggy day
1590061685,A middle aged woman holding a pot of moisturising cream,indoors, a close up of a woman applying sunscreen to her face.
1588002734,A young woman using a mobile phone,indoors, how to choose the right flooring for your home
1878695690,High school students conducting a scientific experiment using a burner with their chemistry teacher guiding them,indoors, scientists working in a lab
1868705261,A portrait of a happy businesswoman and her co worker using a digital tablet while sitting at the table near a glass window,indoors, a man and a woman sitting at a table in front of a laptop.
1578909968,Businessman sitting down without jacket,office, a man in a white shirt and tie sits on a chair.
1855886135,Horizontal shot of wedding guests waving at bride and groom being escorted towards a helicopter by the pilot outdoors,misc, the wedding party boarding the helicopter.
1878688745,Low angle vertical shot of a technician checking wires in the data center,electronics, person working in a factory
1586735534,Team Of Aero Engineers Working On Aircraft In Hangar,office, people working on a plane in a hangar
1576745927,mother hugging son sitting on a jetty,outdoors, mother and daughter sitting on a dock
1852922645,Vertical shot of a young male sprinter setting off from his starting blocks at an athletics event on a bright sunny day out at the track,misc, a man running on a race track.
1864637798,Horizontal shot of a joyous father walking out of the water at the beach carrying his daughter around his back,outdoors, a father and son playing on the beach
1581281513,Mother putting sunscreen on daughter on beach vacation at camera,outdoors," person and her daughter, enjoy a day at the beach."
217367597,St George's Island and canals Venice Italy,outdoors, a view of the island of venice from the top of the leaning tower of pisa
1578226835,A young woman standing in a gym,misc," woman standing at the top of a stairwell, looking down at the floor below."
1869314531,Woman in swimwear sitting at the shore of a sunny beach with her feet in the water,outdoors, woman sitting on the beach
1587830006,Close up of senior woman smiling,outdoors," person, the first woman to win award."
216587690,Snowy mountain range and blue sky,outdoors, a view of the snow covered mountains
1859349095,A portrait shot of a teacher helping a young girl in constructing an electric vehicle prototype through a wheel,office, a man and a woman looking at a piece of art in a museum
1586659856,Two women sitting at outdoor cafe_ looking at computer Stuttgart Baden Wurttemberg Germany,electronics, women using a laptop and talking on the phone
1277260760,Couple shopping for homeware carrying stack of towels in shop obscuring their faces standing in front of colorful goods arranged on shelves,indoors, a man and a woman standing in front of a shelving unit. the man is holding
1855915937,portrait of a couple relaxing on a sofa and making a purchase on a digital tablet,electronics, a man and a woman sitting on a couch.
1846038983,A man lifting and looking at a golden frame in a frame shop,indoors, a man holding a frame in front of a patterned wall
1590337247,Spring Mountain Ranch State Park in autumn Las Vegas Nevada USA,outdoors, a photograph of a marsh with mountains in the background.
1859182868,Close up shot of a female s feet in rock climbing shoes,outdoors, person standing on a rock wearing a pair of rock climbing shoes.
1570311782,Carpet of purple and yellow flowers,outdoors, a carpet of purple and yellow flowers
1581286382,motorhome driving on open road through countryside,outdoors, a camper van drives down a mountain road.
1581279620,Teenage girls singing and playing guitar in band in garage,indoors," person, person and actor in a scene from the play."
1873343543,Brewery Worker holding the glass up and Checking quality of a Beer Sample,office, a man holding up a glass of beer
1590224888,High angle view of young boy smiling outdoors,outdoors, a young boy in a light blue shirt stands in the grass and smiles at the camera.
1586726966,Portrait Of Nurse Talking To Patient On Gurney In Corridor,medical, a nurse crouching next to a patient in a hospital bed.
1587992732,A male nude flexing bicep muscles,misc, a close up of a muscular man's arm
1857288746,Side view of female students studying with a laptop in the library,electronics, women sitting at a table in a library
1297741907,Female florist in shop making bouquet from pink and white roses smiling at camera,office, a woman holding a bouquet of flowers.
1840560434,Backside of an elderly couple holding each other while standing in a meadow full of sunflowers,outdoors, a family walking through a field of sunflowers.
1840562510,Engineers discussing about machine parts with a machine in the foreground at a manufacturing plant,office, people working in a factory
1843607000,Horizontal portrait of a businesswoman in striped white shirt meditating sitting cross legged on desk in front of the window in office,office, a man meditating at his desk
1570235681,Jumbo jet and airplanes flying across blue sky,outdoors, a b 52 stratofortress from the u.s. air force thunderbirds flight
1571576858,A man meditating by a pool,outdoors, a man meditating on the beach
1297797278,cutout businesswoman wearing telephone headset detail of mouth,electronics, close up of a smiling woman wearing a hearing aid
1588014656,Close up of a woman's mouth smiling,misc, close up of a woman's smile
1590319631,Senior couple riding bicycles in park,outdoors, people riding bikes in a park
1665809720,Close up of woman's hands,indoors, a woman's hands with manicured nails and a green couch in the background.
216581234,Meadow of grass and blooming summer flowers under blue sky,outdoors, a field of yellow wildflowers against a blue sky.
1587825056,Church with horse drawn carriages Paqueta Island Rio de Janeiro Brazil,outdoors, horse drawn carriages in front of a church
1816212813,A female teacher speaking to her student while he cuts a paper using a pair of scissors,indoors, a child cutting out a piece of construction paper.
1571579090,Mother taking photograph of husband and child,outdoors, a man and a woman kneel in prayer in a grassy field.
1860742262,Vertical shot of a woman in a wetsuit posing with a surfboard on the beautiful beach,outdoors, actor on the set of tv teen drama
1297797461,Detail of pregnant woman touching belly relaxing in park,outdoors, pregnant woman in a floral dress holding her belly
1571333324,Pylon powerline on stormy day in Pfullendorf Bavaria Germany,outdoors, a photo of a field of corn with a power line in the background.
1586724719,Businessman Writing On Notes Attached To Glass Office Wall,office, a man in a suit paints sticky notes on a glass wall in an office.
1572530249,Young man lying on floor next to woman and scratching head,indoors, a man and a woman lying on a bed.
1817410197,Overhead shot of teacher standing in huddle with children on grass,outdoors, a view from above of a child holding a teddy bear on a grassy lawn.
1590216629,Senior biker couple smiling with motorcycle and mountains in background,outdoors, a man and a woman standing in front of a motorcycle
1868723489,A wide shot of a happy family sitting on a fence and looking at sunflowers in a wildflower field with bicycles kept on a side,misc, family sitting on a fence in a field of wildflowers
1571338100,Galavatnet near Gala Gudbrandsdalen Oppland Norway,outdoors, the tallest tree house in the world
216351173,Clouds in sunset sky,outdoors, sunset over the pacific ocean
1567888442,Ylang ylang plantation at Nosy Be Madagascar,outdoors, biological species is a fast growing evergreen shrub.
1859176808,Wide shot of engineers working below the tail of a passenger jet at a hangar,office, a view of a construction site from under the scaffolding.
1590053348,Senior couple relaxing at the beach,outdoors, a senior man and woman walking on the beach.
1846708055,A nurse in a blue scrub suit applying hand sanitizer from a small spray bottle while two surgeons talking to each other in the background,medical, a group of doctors in scrubs stand in a hospital hallway.
1587855620,Close up of woman smiling,misc," how to get a brighter, whiter smile in just a few easy steps"
1587137291,Close up view of an IV drip being inserted into a patient's hand,medical, a man in a hospital gown fills a syringe.
1590317615,Palm Tree with Hammock on beach Mahe Seychelles,outdoors, a hammock strung between palm trees on a tropical beach
1590053402,A businesswoman in an office holding a red folder smiling,office, how to find a job after college
1586735687,Two Engineers Quality Checking Components In Factory,office, scientists looking at a machine
1277235527,Business colleagues with laptop collaborating in office meeting,electronics, a man and two women sit at a table and look at a laptop.
1570574069,Part of the Bora Village Rio Ampyacu Amazon River Peru,outdoors," a house on the banks of a river in siem reap, cambodia"
1588012913,Portrait of a smiling senior woman in front of tropical foliage,outdoors, portrait of a senior woman
1297788770,Two excited girls on winter vacation pulling sled up snowy hill,outdoors, children playing in the snow
1664821145,Overview of man in a strongroom with headset,office, a man in a black pinstripe suit and sunglasses talks on a cell phone.
1587654818,Detail view of Christmas decorations,misc, green beads on a white background
1586673371,Snow capped mountains in Fimbatal the border between Switzerland and Austria Eschol,outdoors, view from the top of the mountain
1586690963,Portrait smiling worker on production line in cheese processing plant,misc, person working in a factory
1878695879,Medium shot of a high school student dribbling a basketball in a gym glass,indoors, the basketball team played basketball team at home in a match.
1590219863,Historical landmark Abbey of St Gallen St Gallen Canton of St Gallen Switzerland,outdoors, gothic structure is one of the city's main attractions.
1859201162,Multi generations of a family hiking on a mountain path,outdoors, a group of people running on a trail with mountains in the background.
1590359498,High angle view of Garachico Tenerife Canary Islands Spain,outdoors, a view of the city of dubrovnik from the top of the cable car.
1650274619,Footsteps in sand on a sunny day,outdoors, bird tracks in the sand
1859144561,Medium shot of an elderly couple with a backpack and fishing rod walking along the shore of a sunny beach,outdoors, a man and a woman stand on a beach with a fishing rod.
1710181358,mother and daughter lying on a blanket,outdoors, little girl lying on a picnic blanket with her mother
1590102605,Male and female business colleagues looking at notes in a folder,misc, a man and a woman looking at a blue piece of paper.
1869314672,Silhouette of a couple sitting separately on a bench against the sunset over the ocean,outdoors, silhouette of two people sitting on a bench looking out to sea at sunset
1839587453,Horizontal shot of a joyous senior couple taking a selfie on a digital camera near couch in the living room,electronics," a man and a woman sitting on a couch, looking at a computer screen."
1844196821,Horizontal shot of a woman holding fresh and juicy tomatoes in kitchen,food, a close up of a person holding a bunch of tomatoes
1572528599,Coast of Isla Santa Margerita Baja California Sur Mexico,outdoors, geographical feature category in the world
1570298723,Snow covered mountains in the Austrian Alps at Flachauwinkl,outdoors, a view of a snow covered mountain.
1572515972,Chive broomstick and drawing of house against white background,indoors, a fly swatter in front of a house.
1571353172,Stream near Davos Grisons Switzerland,misc, mountain stream in the alps
1587984143,Senior couple relaxing at the beach,outdoors, a smiling older woman with a flower in her hair standing in front of a body of water
1857297548,Vertical shot of an empty desert road on a sunny day,outdoors, a long stretch of empty road in the middle of the desert.
1578930494,Four business colleagues holding a business meeting,misc, a group of people sitting at a table in the middle of an empty parking lot.
1586684936,Farmer Supervising Straw Bales Being Loaded Onto Lorry,misc, photo of a man standing in a field with a forklift and stacks of hay in the
1766904489,Sports fans cheering with arms raised,outdoors, soccer fans celebrate after their team scored a goal against constitutional republic during their soccer match.
1855878236,Group of young male athletes with arms raised overhead in celebration on a bright sunny day at an athletics competition out at the track,outdoors, the men's 4x100m relay team celebrates.
1859176814,Wide shot of senior engineers inspecting the tail of a passenger jet at a hangar,office, rear view of an aircraft in a hangar
1859347163,A portrait shot of a teacher talking with a young girl while using a lathe machine with a young boy working in foreground,office, person working on a lathe
1868703395,A vertical portrait of smiling businessmen and businesswomen standing together near the office desk,indoors, a group of people standing in an office
1868718506,A vertical shot of a young blonde woman in checked shirt adjusting rear view mirror while sitting in driving seat in a car,misc, a woman driving a car.
1588000277,Female palm reader with client,indoors, a woman holding the hand of a man reassuring her.
1817411028,Wide shot of a hand holding a watermelon with the sky in the background,outdoors, a hand balancing a watermelon against a blue sky.
1846400639,A full length vertical view of a vast tranquil field of yellow buttercup flowers under the bright blue sky and a massive white cloud diffusing the harsh sunlight,outdoors, a field of yellow flowers under a blue sky with white fluffy clouds.
1578212957,Portrait of a young woman looking over her shoulder smiling,misc, an image of a woman
1587149099,Tilted view of a dried orange slice and cloves,food, spices on a wooden table
1586666192,woman eating bowl of fruit cutout,food, a woman holding a bowl of food smiling at the camera.
1874804843,Male Brewery Worker Checking Fermentation Process In Steel Vat,office, a man painting a wall with white paint.
1845993758,A medium shot of a senior worker inspecting aluminum light fittings behind a monitor in a factory,office, person working in a factory
1590027413,A businessman in an office three colleagues in background having a discussion,office, portrait of a smiling business man in an office
1844764214,Close of cargo from the ship being transported by trucks and haulers,office, shipping containers at the port of los angeles.
1297793753,Builder on construction site checking outdoor wall with spirit level,office, tips for choosing the right roofing contractor
1587983438,A barman pouring a cocktail for a customer,misc, a bartender pours a drink for a customer.
216109328,Close up of canola against blue sky,outdoors, yellow rapeseed field against a blue sky in the spring
1864613981,Horizontal shot of a young woman lying in the bath outdoors with her eyes closed and relaxing,outdoors, woman relaxing in a bathtub
1570537112,Lumber industry at Breves Channels Brazil,office, a bridge over the amazon river in peru. photo: shutterstock
1277239163,Portrait of mature woman in pajamas eating fruit salad outdoors,food, a woman holding a bowl of rice and smiling at the camera.
1571338088,Landscape at Gala Gudbrandsdalen Oppland Norway,outdoors, a view of a river running through a forest.
1725713027,Twin brothers looking at cell phone in park,outdoors, little boys sitting on the grass
1572530273,Portrait of young couple cheek to cheek,indoors, how to make a guy fall in love with you
1586691857,Quality control worker checking tomatoes at production line in food processing plant,misc," a worker at a tyson foods inc. meat processing plant in durham, n."
1590223049,Surface shot of businessmen paddling in kayaks,office, people kayaking on a sunny day
1578904211,A woman relaxing by a pool,outdoors, person wears a short sleeved blouse from person.
1839589106,Vertical shot of a girl with a monkey rucksack leaning and looking through a large window of an airport lounge seen from rear,indoors, a young girl holds her teddy bear as she looks out the window
1590206117,Close up of electric meter,misc, a close up of an oscilloscope.
1277230658,Detail of laboratory technician wearing white coat by microscope,medical, scientist using a microscope in a lab
1862131412,A medium shot of a surveyor from backside looking at a co worker through a theodolite at a construction site,misc, construction worker on a building site
1297787669,Studio cutout of happy senior man with home grown produce smiling at camera,food, a man holding a bunch of vegetables
1590337232,Spring Mountain Ranch State Park in autumn Las Vegas Nevada USA,outdoors," the river nile in luxor, egypt"
1590071285,Portrait of a senior woman in a swimsuit at the beach wearing a straw hat,outdoors, how to choose the right bikini for your body type
1567881296,Coconut Palm Tree at Botanical Garden near Port Louis Mauritius Africa,outdoors, close up of a palm tree against a blue sky
1844764334,Vertical portrait of a senior couple hugging each other on hill beside a car with a splendid view of the sea in the background,outdoors," a man and a woman leaning against a white volkswagen cabriolet, with the"
1859352107,A side profile Close up shot of a young boy using a drill machine in a class,office, person working on a machine.
1590344402,Young couple looking in gift box at party,indoors, person and groom carrying boxes on their wedding day with a city skyline in the background
1866109307,Back shot of a farmer with a digital tablet standing in the barley crop field in summer,animals, a farmer standing in a field of wheat
1839589148,Portrait of four young happy surfers in car looking at the camera,outdoors, a group of young people in a vintage car on a road trip.
1840560515,Low angle vertical shot of a happy family with the father carrying his daughter on the shoulders while she holds onto a sunflower in a meadow full of wildflowers,outdoors, family in a field of flowers
1585871555,Barefoot young woman holding high heels low section,indoors, a ballet dancer in a tutu
1878869645,Front view of handsome skier lying in the snow on sunny day with his gear still on,outdoors, a skier takes a break on the slopes of mt. everest.
1766931735,Couple at mountain chalet on Christmas Luesener Alm Dolomite Alps South Tyrol Italy,outdoors, couple wearing christmas sweaters in the mountains
1873346210,Silhouette of a windsurfer carrying windsurfing board in the sunny ocean from the beach,misc, a man carries his surfboard out of the ocean.
1844196359,Horizontal shot of woman holding celery and tape measure a nutrition concept,food, a woman in a pink tank top holds a pregnancy test in her right hand.
1657965941,Couple carrying Christmas tree in remote countryside,outdoors, a man and a woman standing in front of a tree
1590341225,Young woman holding soccer balls,misc, girl with a soccer ball
216570887,Scenic view of countryside,outdoors, the view from the top of the hill
1587031388,View of a fountain with historical landmark in the background Mirabell garden Fort Hohensalzburg Salzburg Austria,outdoors," water fountain in front of the louvre museum in paris, france"
1868722133,A vertical shot of a happy senior man holding his wife's hand from behind while carrying a picnic basket through a field of wildflowers,outdoors, people in a field of wildflowers
1572509090,A man splashing in the sea,outdoors, a man splashes through the clear waters of the dead sea | dead sea water | is
1572538727,A young woman applying moisturiser,indoors, close up of a woman's hand holding a cream jar
1587982505,A middle aged woman listening to mp3 music player,indoors, how to get rid of wrinkles on the face
1570311800,Cathedral of Cefalu Cefalu Sicily Italy,outdoors, the church of the holy sepulchre
1586690837,Portrait smiling worker at control panel in food processing plant production line,misc, a woman in a red jumpsuit and gloves prepares food in a commercial kitchen.
1843607054,A row of trees ascending in size from left to right with the background of blue sky with clouds,misc, trees in a field in the cotswolds
1657956392,Woman with Christmas gift ringing doorbell,outdoors, person knocking on a door
1590164285,Group of teenage students cheering in classroom,indoors, image of a group of people
1586675237,Clouds floating in blue sky,outdoors, white clouds on a blue sky
1586722967,Business Meeting Around Table In Modern Office,office, a man and woman sitting at a table having a business meeting.
1844731643,Senior engineer speaking on the telephone at the control desk with a young engineer working in the background in the control room of a nuclear power station,electronics, a man sits at a desk in a control room.
1878695645,Backside of a high school boy playing badminton during a gym class,indoors, a man in a black shirt holding a tennis racquet and watching another man play basketball.
1297787513,Active men and women exercising on running machines in gym,electronics, people waiting in line at the airport
1585878749,Magdalenafjorden with trapper hut Spitsbergen Svalbard Norway Europe,outdoors, geographical feature category in the world
1844769095,Young man with a backpack holding a coffee cup and using a digital tablet,electronics, woman leaning against a wall and looking at her tablet.
1859339816,A low angle shot of happy senior man pulling his wife's hand in an autumn park with a big tree in background,misc, a man and a woman standing in front of a tree.
1587028223,View of African woman smiling for the camera,indoors, a woman in a yellow headscarf smiles at the camera.
1665810491,Two men hugging and posing,indoors, person and tv character on the couch
1570161023,Sunset at Aldabra Atoll Seychelles,outdoors, the sun sets over the pacific ocean off the coast of costa rica.
1839589373,Low angle shot of a young woman cyclist in the wilderness strapping on an helmet,outdoors, mountain biking in new zealand from the sovereign cycle ride diary: always another adventure.
1590034403,Businessman standing in modern office building looking out of the window,office, a man in a suit looking out of a window.
1587843002,Low angle view of castle in Germany,outdoors," front view of the hofburg imperial palace in vienna, austria"
1711241600,A Christmas place setting on a nicely set dining table,food, how to set a formal table with lots of books and silver
1571652938,A woman meditating by a waterfall,outdoors, woman meditating at a waterfall
1576780175,A businessman waiting in an office lobby or airport concourse with a suitcase,office, a man in a suit pulling a suitcase through an airport.
1277255708,Friends walking in surf on summer beach vacation with surfboards,outdoors, a group of surfers walking on the beach
1571603078,Portrait of a young girl,misc, a young girl in a blue and white hat plays with a rainbow colored water toy.
1840647827,Mid shot of confident businessman holding Eyeglasses in network server room on a background of blue lan cabinets,office, a man standing in front of a row of blue computer servers holding a pair of glasses.
1297780760,Technician wearing white coat handing vials to colleague in laboratory,medical, a pharmacist handing a box of medication to a patient.
1572537374,A man about to go scuba diver,outdoors, a man in a wetsuit sitting in a boat
1567877705,Red poppy field,outdoors, poppies against a blue sky
1839580775,A family of four enjoying their time together on a day out in the field,outdoors, a group of people fly a kite on a grassy field.
1587148145,View of American flags hanging between buildings in Larimer Street Denver Colorado USA,outdoors, a city street with rows of brick buildings and rows of american flags hanging from the buildings
1874804492,Combine harvester harvesting wheat in sunny rural field,food, a combine harvester at work in a wheat field.
1878695834,Vertical shot of a high school student holding a volleyball during a gym class,indoors, person plays with a soccer ball.
1865894951,Young confident businesswoman walking and pulling a suitcase in airport baggage claim,office, a man in a suit walking with a suitcase
1588012544,A young boy with a bunch of balloons,misc, young woman holding balloons on the beach
1864634687,Horizontal shot of multi generation family sitting on the sofa with a senior woman cutting the birthday cake,misc, a group of people sitting at a table in front of a cake.
1843586669,Vertical shot of a Close up of a woman's face by the poolside wearing polka dot pattern sunglasses,outdoors, the most expensive sunglasses in the world
1590352211,Craggy landscape and bay at Cabo de Formentor Mallorca Spain,outdoors," the blue lagoon, iceland (oc) (3264x2448)"
1844727530,Vertical wide shot of a young design student smiling at the camera while measuring a garment worn by a mannequin with a classmate in the background,office, person working on a dress.
1572512429,Young girl holding box portrait,indoors, little girl sitting on a bed holding a box
1878681026,Vertical Close up of a businesswoman sitting in the backseat of the car using a hands free mobile phone device and looking out of an open window,electronics, woman looking out of a car window
1586727029,Radiographer With Female Patient In Hospital X Ray Department,medical, a patient lies in a hospital bed while a doctor talks to him on the phone.
1590353585,Portrait of girl with pimple applications making a face,indoors, the face shop real nature rice face mask review
1862115728,A view of business people through a glass window while having a meeting in the conference room,outdoors, view from the outside of an office building
